image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Homalota cribrum.jpg,"15. Homalota cribrum (Fauvel). as now determined.<br>T/uzcmm cribrum Fauvel, Mus. civ. stor. nat. Genova, Ann. 12: 597, 1878.<br>‘ Anomognathus c-rribm-m (Fauvel) Bernhauer and Scheerpeltz, Coleopt.<br>Catalog. (82) :254, 1926.<br>Piti, May 22, ex rotten breadfruit, Aug. 19, ex rotten bamboo sprouts,<br>Swezey<br> Mt. Alifan, May 26, ex rotten papaya trunk, Usinger, June 27, ex<br>rotten Pandamts fruit, Swezey<br> Dededo, Aug. 11, ex wild papaya, Swezey<br><br>Asan, Aug 22, ex rotten hreadfruit on ground, Swezey<br> 36 specimens.<br>Described from New Guinea, very abundant in Guam."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Urophorus humeralis .jpg,"1. Urophorus humeralis (F abricius).<br>Nitidula humeralis Fabricius, Ent. Syst, supp1., 74, 1798.<br>Carpophilm humeralis (Fabricius) Fairmaire, Soc. Ent. France, Ann. IV,<br>9: 199, 1869. Grouvelle, Colcopt. Catalog. (56) :88, 1913.<br>U rophomx Immeralix (Fabricius) Grouvelle, Co]. Reg. Ind., 330, 336, 1908.<br>Piti, June 7 , on sugar cane infested with Pxeudacaccus banimix, Sept. 20,<br>in rotten breadfruit, Nov. 7, in rotten cucumbers, Swezey.<br>A cosmopolitan species. Not found particularly abundant in Guam. Deter—<br>mined by E. A. Chapin, U. S. National Museum."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Chrysobothris costata.jpg,"3. Chrysobothtis costata Kerremans, Soc. Ent. Belgique, Ann. 39: 213, 1895.<br>Obenberger, Coleopt. Catalog. (132) :600, 1934.<br>Damian, July 17, on Citrm, Swezey<br> Barrigada, July 6, 22, on Intxia<br>bijuga, Swezey<br> Machanao, Aug. 6, Swezey.<br>Described from Marianas Islands, and not recorded elsewhere. This abun-<br>dant green species is smaller and duller. The larvae were found very abundant<br>under bark of remaining top of an Infsia bijuga tree which had been cut off at<br>Barrigadzl for timber. From portion of branch, taken home july 22, 10 adults<br>issued between August 3 and October 1."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Figulus lilliputanus.jpg,"2. Figulus lilliputanus Westwood, Ent. Soc, London, Trans, 219, pl. 12,<br>ﬁg: 5, 1855. Van Roon, Coleopt. Catalog. (8) : 52, 1910.<br>Agana Swamp, May 4-, in rotten Pandanus trunk, Swezey <br> Yigo, Oct. 18,<br>in rotten breadfruit trunk, Swezey. Three specimens.<br>This very small species was described from Australia. Our Guairl speci—<br>mens were taken in similar locations to F. integricollis Thomson. Determined<br>by E. C. Zimmerman, Honolulu."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Psammoecus insularis .jpg,"2. Psammoecus insularis (Sharp).<br>Telephanus insularis Sharp, Roy. Dublin Soc, T raus. 3: 143, 1885.<br>Psammaecm imularis (Sharp), Fauna Hawaii. 3 (4-) : 428, 1908.<br>Agana, May 15, Usinger <br> Machanao, June 5, among dead leaves of a fallen<br>tree, Usinger<br> Piti, July 21, on pumpkin vine, Sept. 26, Oct. 27, in house,<br>Swezey<br> nine specimens. Fullaway, 1911.<br>Described from the Hawaiian islands."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Buprestis aurulenta.jpg,"5. Buprestis aurulenta Linnaeus, Syst. Nat, 12th ed, 661, 1767. Obenberger,<br>Coleopti Catalog. (111) : 407, 1930.<br>One specimen of this American species was obtained in our residence at<br>Piti, July 9. It had apparently issued from a porch ﬂoor board as there was an<br>exit hole which appeared fairly fresh. Two other similar holes had an older<br>appearance. The boards were of Douglas ﬁr which had been shipped from the<br>Puget Sound region. The house was constructed prior to 1915. It does not<br>seem probable that the larva of this beetle could have existed for that length of<br>time before maturing."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Scotochares insularis.jpg,"7: Scotochares insularis Boheman, Eugenies Resa, Ins. COL, 95, pl. 1, ﬁg. 6,<br>1858'<br>Inarajau, June 25, in old cotton boll, Swezey, one specimen.<br>Described from Guam."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Telsimia nitida.jpg,"9. Telsimia nitida. Chapin, Biol. Soc. Washington, Proc. 39: 131, 1926.<br>Piti, May 2, Sept. 17, Oct. 25, 29, Swezey<br> Upi Trail, May 5, Swezey<br><br>Inarajan, May 7, Swezey, Bryan<br> Mt. Alifan, May 21, Swezey<br> Agana, May<br>25, 30, Usinger, Swezey<br> Tunion, May 30, chzey<br> Sinajana, June 8, 15,<br>Swezey ,' Ypan, June 8, Usinger<br> Barrigada, June 12, July 6, Usinger, Swezey.<br>This tiny black ladybeetle was described from specimens collected in Guam<br>in 1911 by Fullaway, and later by Edwards, Evans and Vandenberg. When<br>Aspidiotm destructor was noted as injurious to Coconut leaves in 1923, this<br>ladybeetle was found associated with the scale, It was determined by Schultze<br>as Cryptogonu: arbiculm var. nigripmmix. Later, Bryant of the British Mu~<br>seum gave the name as Cryptagmm: nigripmmis W eise. These names were<br>used in reports of the Guam Agricultural Experiment Station. In 1927 it was<br>reported to have effected complete control of the coconut scale in Guam. This<br>control has continued, for in 1936 we found only scattered small infestations<br>of the scale, and always the ladybeetles were present.<br>In November, the ladybeetles were found at Piti on bamboo infested with<br>a different kind of scale, in sufﬁcient numbers so that they were collected for<br>shipment by Clipper plane to Honolulu. These were liberated on infestations<br>of Pimmspis bum? on M omtm‘a at the Foster Park, and on coconut at Hanalei,<br>Kauai. In both places they became well established. In about a year they be—<br>came numerous enough at Hanalei so as to he collected for distribution. Deter—<br>mined by E. A. Chapiu, U. S.,National Museum."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Azya luteipes Mulsant.jpg,"6. Azya luteipes Mulsant, Spec. Coleopt. Trim. SéCuripalp,, 928, 1850. Crotch,<br>Rev. Coccinellidae, 279, 1874.<br>Agana, June 2, Swezey <br> Sumay Road, june 2, Swezey<br> Orote Pen. Sept.<br>1, 27, Swezey <br> Merizo, Oct. 20, Swezey.<br>This tropical American Iadybeetle was probably introduced into Guam from<br>Honolulu at the same time as: Cryptolaemm mmztrouziari, but there is 110 rec»<br>0rd of it. WV: found it occasionally in 1936. It feeds on soft scales"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Lesticus.jpg,"5. Lesticus species.<br>Machanao, June 30, Usinger, remains of one specimen (prothorax and<br>elytra)‘ Determined by E. B. Britten."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Stethorus.jpg,"12. Stethorus species.<br>Piti, May 2, 011 mango, Swezey<br> Upi Trail, May 5, Swezey <br> Tumon, May<br>30, on Barringtmzia, Swezey<br> Barrigacla, June 12, Usinger, July 6, on M arinda,<br>Swezey.<br>A still smaller black species which was collected at several places. Deter—<br>mined by E. A. Chapin."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Phloenomus singularis.jpg,"4. Phloeonomus singularis (Kraatz), variety (P).<br>Phlaeonomm singulam Kraatz. Arch. Naturgesch. 25(1) : 181, 1859.<br>Phloeonomus singulare (Kraatz) Bernhauer and Schubert, Coleopt. Cata-<br>log. (19) : 59, 1910.<br>Machanao, June 4, from Pandanm, Swezey.<br>The species was described from Ceylon. T he single specimen I collected in<br>Guam is labelled by Bernhauer “var. ?”.<br>[ntsia bijuga, Swezey<br> Fadian, Sept. 18, Swezey<br> Sumay, Sept. 28, Swezey<br><br>Merizo, Oct. 2, Swezey. Fullaway, 1911.<br>This species is widely distributed in the Paciﬁc. In Hawaii it has been<br>known as Ceresimn simplex. We found it very abundant in 1936, breeding in<br>dead branches or fallen trees of several kinds. The beetles often came to light."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Alphitobius laevitgatus.jpg,"*3. Alphitobius laevigatus (Fabricius).<br>Opatrimrzy laevigatum Fabricius, Spec. Ins. 1 z 90, 1781.<br>Alp/ziﬁobius laevigatm (Fabricius) Gebien, Nov. Guinea 13(3) :277, 1920.<br>Alphz'tobius Iaeingavtus (Fabricius) Blair, 1115. Samoa 4(2) : 77, 1928.<br>Halo/as {liceus Olivier, Encycl, Méth. 7: 50, 1792.<br>Piti, June 3, 12, July 5, Sept. 1, 18, 30, Oct. 19, at light, Swezey<br> Aug. 27,<br>in oat bin, Swezey<br> Aug. 31, Sept. 27, Nov. 22, in house, Swezcy<br> June 8, 15,<br>july 27, 30, Aug. 1, without data, Swezey.<br>A widely distributed species, occurring in Hawaii."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Bradymerus acuticostis.jpg,"2. Bradymerus acuticostis Gebien (P), Philip. Jour. Sci. 26: 563, 1925.<br>Y ona, April 27, among dead leaves, Bryan<br> Agaua, May 4, in rotten Pan~<br>damis log, Swezey<br> Piti, May 30, under cow dung, Swezey<br> Piti, Aug. 4, Sept.<br>16, under rotten board, Swezey<br> Piti, Sept. 15, in dead stem of Barler-ia<br>cristafa, Swezey<br> Piti, Oct 27, in rotten bamboo stumps, Swezey.<br>Described from the Philippines. I have found no other record. Very abun—<br>dant in Guam under rotten boards, etc. The Guam material appears to agree<br>more nearly with this species than with the more abundant Philippine species,<br>B. clathmms Schaufuss."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Dihammus marianarum.jpg,"1. Dihammus marianarum (Aurivillius).<br>M anothamur (Haplohammur) Marianarmn Aurivillius, Deutsche Ellt.<br>Zeitschrift, 216, 1908.<br>Dihcmmms [Mariana-rum (Aurivillius) Coleopt. Catalog. (73) : 98, 1922.<br>Agfayan, March 28, Bryan<br> Orote Pen., April 9, Bryan<br> Merizo, April 24,<br>Bryan<br> Upi Trail, May 5, Usinger<br> Machanao, June 2, Swezey<br> Piti, May 2,<br>on Pithecolobium, Usinger<br> Dededo, May 11, Usinger<br> Talofofo, June 11,<br>Usinger‘, Barrigada, June 12, on Citrur, June 14, on Ficus, June 24, Usinger<br><br>Dededo, Sept. 7 , reared from Hibiscus tiliareus, Swezey <br> Piti7 Sept. 22, Oct. 3,<br>Swezey<br> Yigo, Oct. 18, reared from dead Ficus, Swezey<br> Piti, Nov‘ 16, at<br>light, Swezey.<br>This is the largest cerambycid in Guam. It was previously collected by<br>Fullaway in 1911, and determined by Schultze as Dilzammm ﬁrmlator Germar,<br>a species having a wide range from Malay Peninsula and the Philippines to<br>Australia and Samoa. The specimens identiﬁed by Schultze, however, have<br>the lateral shining bare spots of the abdomen, the same as our 1936 specimens,<br>which is a character by which Aurivillius distinguishes nmrianarum from other<br>closely related species.<br>The work of the larvae of this beetle is very conspicuous in dead branches<br>of the breadfruit tree. It also works similarly in Pitlzecolobium, Ficus, and<br>H £1711:qu tiliacmvs, and any felled tree. Before getting too old and dried up,<br>the leftover tree tops Where logs had been cut were especially likely to have<br>larvae working in them. At Yigo, November 13, larvae were found in living<br>cacao trees. When working in or beneath the inner bark, they had a tendency<br>to go spirally around a branch, which either crippled or killed it. One larva<br>retained for rearing by A. I. Cruz matured February 19, 1937."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Stilicopsis setigera.jpg,"8. Stilicopsis setigera (Sharp).<br>Actmlhoglusm (P) setigm'a Sharp, Ent. Soc. London, Trans” 67, 1874‘<br>Stilicaﬁsz's set'ige-m (Sharp) Bernhauer and Schubert, Coleopt. Catalog.<br>(40) :220, 1912.<br>Asan, Aug. 22, in rotten breadfruit on ground, chzey, two specimens.<br>Described from Japan."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Ceresium unicolor.jpg,"2. Ceresium unicolor (Fabricius).<br>Sa-[Ierda um‘color Fabricius, Mant. Ins, 1: 147, 1787.<br>Cereximn- unicolor (Fabricius) Aurivillius, Insects of Samoa 4(2) :138,<br>1928. Blair, B. P. Bishop Mus., Bull 114: 274, 1935.<br>Piti, June 10, 15, July 9, 12, 19, 22, 23, 24, Sept. 14, 22, Oct. 12, 19, Nov.<br>25, Swezey <br> Mt. Alifan, June 27, Usinger <br> Barrigada, July 22, reared from<br>Upi Trail, May 5, in concrete reservoir, Usinger, one specimen. (Com-<br>pared with specimens in Baker Philippine collection in U. S. National<br>Museum.)<br>A widely distributed species in Europe, North Africa, Asia, Sunda<br>Islands, and Australia."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Eutochia lateralis.jpg,"*4. Eutochia lateralis (Boheman).<br>Heternphagn. lateralis Boheman, Eugenies Resa, 94, 1858.<br>Eutorhl'a. Iaim‘all‘s (Bohemau) Gebien, Coleopt. Catalog» (28) :408, 1911.<br>Piti, July 27, Oct. 23, in rotten sugar Cane, Swezey<br> Piti, Sept. 28, Oct 6,<br>under coconut husk and stones in pasture, Swezey<br> Talofofo, Nov‘ 18, in dead<br>com stalk, Swezey.<br>A common widely distributed species, described from Hongkong. Occurs<br>in Hawaii and the Philippines."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Gyrophaena variolosa.jpg,"14. Gyrophaena vatiolosa Fauvel, Mus. civ. stor. nat. Geneva, Ann. 12 : 292,<br>1878. Bernhauer and Scheerpeltz, Coleopt. Catalog. (82) : 535, 1926.<br>Mt. Alifan, May 21, in fungus, Usinger.<br>Described from New Guinea and Key Island. Six specimens collected in<br>Guam."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Enochrus rubrocinctus.jpg,"2. Enochrus rubrocinctus (Regimbart).<br>, Philydrus rubrocinctus Regimbart, Soc. Ent. France, Ann. 72: 56, 1903.<br>k Enachrm mbrocinctus (Regimbart) Knisch, Coleopt. Catalog, (79) z 214,<br>1924-.<br>Agana, May 4, at light, Bryan<br> Agana Swamp, May 4, Usinger<br> Maehanao,<br>May 17, Usinger<br> Piti, Aug. 20, at light, Sept. 7, at light, Swezey.<br>Desci'ibed from India, Cochin China, Burma, Sumatra Determined by<br>L. L. Buchanan. (Guam specimens compared with Baker Philippine collection<br>at U. S. National Museum.)"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Melambia cordicollis.jpg,"2. Melambia cordicollis Reitter, Verh. Nat. Ver, Briiuu 14: 25, pl. 1, ﬁg.<br>16 a, 1876.<br>Libugon Farm, Nov. 10, under loose bark of dead orange tree, Swezey,<br>four specimens."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Coelophora inaequalis.jpg,"3. Coelophora inaequalis (Fabricius).<br>C occinella imtequalis Fabricius, Syst. Ent, 80, 1775.<br>Coelo/Jhom inaequalis (Fabricius) Mulsant, Spec. Coleopt., 404, 1851.<br>Crotch, Rev. Coccinellidae, 153, 1874.<br>Umatac, March 28, Bryan<br> Magua, Mar. 31, Bryan<br> Orote Pen, April 9,<br>Bryan<br> Piti, April 30, May 1, Oct. 2, 10, Nov. 7, Usinger, Swezey<br> Upi Trail,<br>May 5, Swezey<br> Inarajan, May 6, June 8, Sept. 30, Swezey, Usinger<br> Dededo,<br>May 11, Usinger<br> Yona, May 12, Usinger<br> Agana) May 15, Swezey <br> Umatac,<br>May 28, Swezey<br> Merizo, June 11, Swezey<br> Barrigada, June 14, 24, Swezey<br><br>Sinajana, June 15, Swezey<br> Talofofo, June 17, Nov. 18, Swezey<br> Mt. Alifan,<br>June 19, Swezey<br> Machanao, June 30, Swezey<br> Fadian, Aug. 19, Swezey.<br>This nine—spotted ladybeetle has a very wide distribution from Japan and<br>the Philippines through Malaysia to New Caledonia and Queensland. It is now<br>recorded in Guam for the ﬁrst time where it had no doubt been purposely<br>introduced, but without being recorded. It feeds on plant lice. We found it<br>common in corn ﬁelds and in rice ﬁelds, where it may have been feeding 50me~<br>what on young leafhoppers."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Tenebroides mauritanicus.jpg,"1. Tenebroiﬂes mauritanicus (Linnaeus).<br>Trogasita mam‘ifanica Linnaeus, Syst. Nat, 10th ed., 1: 417, 1758,<br>Tenebroides mavurrimnims (Linnaeus) Levcillé, Coleopt. Catalog. (11) : 17,<br>1910.<br>Piti, Aug. 27, in oat bin at stable of Root Agricultural School, chzey, one<br>specimen of this cosmopolitan insect."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Uloma picicornis.jpg,"*6. Uloma picicornis Fairmaire, Notes Leyden Mus. 4:224, 1882, Gebien,<br>Coleopt. Catalog. (28) : 403, 1911.<br>Piti, Oct. 27, ten specimens in rotten bamboo stubs, Swezey.<br>This species and Ulama mﬁlabris Fairmaire were described from Sumatra"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Prosoplus bankii.jpg,"5. Prosoplus bankii (Fabricius).<br>Lamia ban/vii F abricius, Syst. Ent, 176, 177 5.<br>Prosoplus bzmkii (Fabricius) Sharp, Fauna Hawaii. 2 (3) : 114, 1900.<br>Schultze, Philip. Jour. Sci. 11, D: 115, 1916.<br>Piti, April 28, Bryan<br> Piti, April 30, from H ibircm tiliarccm, Usinger<br><br>Piti, May 15, Usinger<br> Merizo, June 11, on corn,yiS\vezey<br> Piti, June 15,<br>Swezey<br> Fonte Valley, Aug. 7, on weeds, Swezey<br> Dededo, Aug. 11, on corn,<br>Swezey<br> Piti, Aug. 13, 19, at light, Oct. 27, Swezey<br> Yigo, Nov. 8, attracted<br>to corn tassels, Nov. 13: on seed cluster of palm, Coccolha'i'nax species, Swezey.<br>Fullaway, 1911.<br>This species has a wide distribution from Java, Borneo, and Philippines<br>through the Malay Archipelago to Northern Australia, also Hawaii.<br>Although we did not rear this common longicorn, it doubtless breeds in dead<br>stems of many kinds of plants in Guam as it does in Hawaii."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Anisolemnia mulsanti.jpg,"4. Auisolemnia mulsanti (Montrouzier).<br>Daulix m-ulsanti Montrouzier, Soc. Em. France, Arm. IV, 1 : 304, 1861.<br>C oelaphm’a mulsant-i (Montrouzier) Crotch, Rev. Coccinellidae, 152, 1874‘<br>Anisalenmia mnlsami (Montrouzier) Timber-lake Ms‘<br>Talofofo, April 11, Bryan<br> Merizo, June 11, Oct. 20, Usinger, Swezey<br><br>Sinajana, June 15, Swezey.<br>This is a rare ladybeetle in Guam. It was recorded by Fullaway in 1911.<br>It was described from Woodlark Island, and is known in Australia, Guam<br>specimens determined by P. H. Timberlake"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Xylopsocus capucinus.jpg,"2. Xylopsocus capucinus (Fabricius).<br>Bostrichus mpucimw Fabricius, Spec. Ins. 1 :62, 1781.<br>Xylopsocus mpmmus (Fabricius) Lesne, Soc. Ent‘ France, Ann. 59: 631,<br>ﬁgs. 478, 481, 482, 1900.<br>Ritidian Pt, April 15, swept from ferns, Bryan, one specimen. Fullaway,<br>1911.<br>Distributed in Inch—Malaya, Philippines, Madagascar, Africa, tropical<br>America. Determined by W. S. Fisher, U. S. National Museum."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Rhantus pulverosus.jpg,"Swezey<br> Inarajzul, May 6, Usinger<br> Tumon, May 30, Swezey<br> Barrigada,<br>june 14, Swezey<br> Mt, Alifau, June 19, Swezey<br> Dededo, Aug. 11, Swezey.<br>This Australian ladybeetle was introduced into Guam from Honolulu in<br>1926. It feeds on mealybugs and Pulvinaria.<br>3. Rhantus pulverosus Stephens, Illus. Brit. Ent. 2: 69, pl. 12, ﬁg. 2, 1828.<br>Zimmermann, Coleopt. Catalog. (71) :204, 1920.<br>Rlumtus {Junctatus Fourcroy, Regimbart, Soc. Ent. France, Ann, 68: 306,<br>1899."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Carpophilus.jpg,"2. Carpophilus vittiger Murray, 1\’Ion0gr., 373, 1864. Grouvelle, Coleopt.<br>Catalog. (56) : 85, 1913.<br>Umatac, March 28, on beach shrubs, Bryan, May 28, Usinger <br> Piti, April<br>30, Swezey, May 2, in pods of P-ziﬂwmlobitmt dulce, Usinger, May 22, in rotten<br>breadfruit, Swezcy, June 7 , on sugar cane infested with Pseudococcm boninsis,<br>Swezey, Sept. 20, in rotten breadfruit, Swezey <br> Dcdedo, May 11, under bark<br>of dead Paniltmus, Usinger<br> Agat, May 26, in ear of corn infested with corn<br>earworm, Swezey<br> Machanao, June 4, under bark, Swezey<br> M erizo, June 11,<br>on corn, Swezcy<br> Asan, Aug. 22, in rotten breadfruit, Swezey<br> Yigo, Nov. 8,<br>13, on corn, among dead papaya leaves and in seed cluster of an ornamental<br>palm, Swezey.<br>A cosmopolitan species which was vely abundant in rotten fruits in Guam."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Holotrichia mindanaona.jpg,"5. Holotrichia mindanaoana Brenske, Berlin Ent. Zeitschr. 381358, 1893.<br>Schultze, Philip. Jour. Sci. 11, D: 179, 1916.<br>Agana, April 16, 19, May 4, at light, Bryan<br> Piti, May 30, June 8, 12, July<br>12, at light, Swezey <br> Piti, May 9, at light, Usinger. Grubs were found at corn<br>roots at Dededo, Nov. 25, Swezey.<br>Another Philippine species considerably larger than Anamala sulcatula<br>Burmeister. It is probably the species Whose grubs were found at pineapple<br>roots by Fullaway in 1911, and mentioned as Larlmaxtema species by Van-<br>denberg in the 1930 report of the Guam Agricultural Experiment Station. At<br>present they are injurious to corn roots in some places. The beetles are not:-<br>turnal, and feed sometimes destructively on banana leaves. Determined by<br>F . X. Williams."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Haptoncus .jpg,"5. Haptoncus species.<br>Umatac, March 28, on beach shrubs, Bryan<br> Piti, May 30, Swezey<br> Merizo,<br>Itule 11, on com, Swezey<br> Piti, Sept. 21, on ﬂowers of Leucaena glautal,<br>Swezey. Five specimens of an undetermined species."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Tribolium ferrugineum.jpg,"8. Tribolium ferrugineum (Fabricius).<br>Trogoxita ferruginea. Fabricius, Mant, 1115. 1:212, 1787.<br>Tribolium ferruginemn (Fabricius) Gebien, Coleopt. Catalog. (28) : 394,<br>1911.<br>Piti, July 30, Aug. 9, Nov. 9, in house, Swezey <br> Piti, Oct. 29, in package<br>of food, Swezey. A cosmopolitan species."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Lindorus lophanthae.jpg,"Lindorus lophanthae (Blaisdell).<br>Two attempts to introduce this ladybeetle into Guam in 1925 and 1926<br>apparently failed to establish it, [or we saw nothing of it in 1936."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Palorus ratzeburgi.jpg,"9. Palorus ratzeburgi (Wissmann).<br>Hypophloew Ratzebwg'ii VVissmann, Stett. Ent. Zeitung 9 :77, 1848,<br>Palorus Ratsebmgi (VVissmaun) Gebien, Coleopt. Catalog. (28):397,<br>1911.<br>Barrigada, July 22, under bark of 1ntsia bijuga log, Swezey, A widely<br>distributed species."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Anomala sulcatula.jpg,"4. Anomala sulcatula Bumieister, Handb. Ent, 4(1) :261, 1844. Schultze,<br>Philip. Jour. Sci. 11, D: 172, 1916.<br>Agana, April 19, 23, Bryan<br> Tarague, May 17, Swezey<br> Agat, May 21, on<br>corn leaf, Swezey<br> Machanao, June 30, ex rotten breadfruit trunk, Swezey,<br>Usinger<br> Piti, June 15, Usinger<br> Piti, June 12, 15, July 9, 12, 13, 19, Aug. 10,<br>27, Oct. 5, 6, Nov. 25, all at light, Swezey<br> Piti, Oct. 31, on bamboo, Swezey<br><br>Sumay, Nov. 28, about a dozen on screen door at Pan-American Airways mess<br>hall, Swezey<br> grubs found at corn roots, a little north of Dededo, Nov. 25,<br>Swezey.<br>A Philippine species which is now quite common in Guam. It is nocturnal,<br>yet may be found on its food plants in the daytime. The grubs do some damage<br>to corn roots, and are also found in other situations. Most of our adults were<br>collected as they came to light. Determined by F. X. Williams, Experiment<br>Station, Hawaiian Sugar Planters’ Association, Honolulu."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Sticholotis punctatus.jpg,"8. Sticholotis punctatus Crotch, Rev. Coccinellidae, 201, 1874‘<br>Agana, May 25, Swezey, one specimen.<br>Hhis is a small Japanese ladybeetle, not previously recorded in Guzun<br>It is not known whether it was purposely introduced."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Eretes sticticus.jpg,"2. Eretes sticticus (Linnaeus).<br>Dyt'z'scu‘r sticticus Linnaeus, Syst. Nat. 1(2) :6667 1767.<br>Eretes stricticus (Linnaeus) Schultze, Philip. J'our. Sci. 11, D: 15, 1916.<br>Piti, May 23, Usinger<br> Agana Swamp, June 26, Usinger<br> ﬁve specimens.<br>(Determined by L. L. Buchanan, U. S. National Museum.)<br>E. sticticus is a widely distributed species."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Nephus.jpg,"10. Nephus species.<br>Umatac, March 28, May 14, 28, Bryan, Swezey<br> Orote Pen., April 8,<br>May 24, Bryan, Swezey<br> Piti, April 30, May 2, Usinger<br> Mt. Tenjo, May 3,<br>Swezey<br> Agana, May 15, 30, Usinger, Swezey<br> Tarague, May 17, Usinger<br><br>Agat, May 31, Usinger<br> Machanao, June 4, Usinger<br> Sinajaua, June 8,<br>Usinger<br> Barrigada, June 14, Swezey<br> Mt. Alifan, June 19, Swezey<br> Fadian,<br>Aug. 19, Swezey<br> Piti,’ Sept. 21, NOV. 6, Swezey<br> Agat, Oct. 17, Swezey<br><br>Tumon, Nov. 13, Swezey.<br>This is a small black ladybeetle with two reddish spots on the elytra. It<br>occurs also in Hawaii Where it was introduced from the Philippines. We<br>found it in many places, and apparently it was responsible for the scarcity of<br>the mealybug Ferrisia vii/gum, as it was found associated with it as well as<br>with other mealybugs."
