image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops vulgaris.jpg,"9. Trigonops vulgaris, new species (pl. 1, G<br> ﬁg. 1, b).<br>Derm dark reddish brown to black<br> scaling variable, basically brownish gray to<br>grayish brown, often with some dark brown scaling, prothorax usually with lateral scaling<br>paler and olten with a pale median vitta, with at least a patch of dark scales in front of<br>elytral intervals 2 and 3 <br> elytra usually with a broad V-shaped fascia of paler scales.<br>Head with the small punctures almost all concealed by dense scaling, usually with a<br>small bare spot, or short bare vitta adjacent to apex of interocular suture<br> eyes quite<br>strongly protuberant, subhemispherical, abruptly interrupting lateral cephalic outline, obvi<<br>ously shorter than distance between them Rostrum with area between transrostral carina<br>and basal suture normally ﬂat or but slightly longitudinally convex and slightly or dis-<br>tinctly depressed below level of transrostral carina, distance between carina and basal<br>suture obviously shorter than narrowest interocular breadth, with or without a trace of<br>a median carina<br> apical declivitous part ﬁnely to coarsely punctate, squamae scattered<br>except for usual condensation at base. Antennae with scape longer than seven funicular<br>segments, setac usually, but not always, conspicuously slanting away from den-n<br> funicular<br>segments as follows in length: (1, 1.3) (2, 1.2) (3, 0.9) (4, 5, 6, and 7, 0.8) <br> club as long<br>as three preceding funicular segmentsI its ﬁrst segment a third or a fourth longer than<br>second, Prothomx slightly broader than long, broadest at about middle and rather evenly<br>arcuate on sides<br> disk closely set with moderately large punctures, interstices narrower<br>or broader than punctures and densely squamose, setae inserted at outer edges of punc-<br>tures, transversely placed, usually quite closely appressed and extending across their punc-<br>tures. Elytm about three fourths as broad as long, twice as long as prothorax, broadest<br>somewhat before middle, broadly arcuate on sides to about apical third thence strongly<br>narrowed to apex<br> striae well deﬁned throughout, discal punctures often preceded by small<br>tubercles near base<br> intervals ﬂat to slightly convex on disk, densely squamose, scales<br>ﬁnely to rather coarsely reticulate, rounded or angular, ﬂat, closely appressed to derm,<br>disral setae usually quite conspicuous and slanting steeply away from derm, but in some<br>individuals much shorter, decumbent and not conspicuous, normally longer and more erect<br>on declivity, often with a feeble sutural fascicle on declivity. Legs with hind fcmora reach-<br>ing to about middle of ﬁfth ventrite in female and about to apex in male, setae usually<br>slanting away from derm, especially along lower edge of shalt, but often rather closely<br>appressed dorsally<br> hind tibial setae bristling. Stermrm with prosternum one half as long<br>between fore margin and coxal cavity as between cavity and hind margin, intercoxal<br>process one fourth to one third as broad as a tore coxa, coarsely punctate, densely<br>squamose<br> mesostemum with side pieces, excluding bare space adjacent to coxae, densely<br>forests, most of which will probably never cause damage of an economic sort.<br>Some of them might damage rustic construction made from unpceled logs or<br>limbs of forest or introduced trees or shrubs.<br>None of the 16 species of subcortical Cossoninae can be considered of<br>importance to agriculture They feed on dead tissues On the other hand, most<br>all of the species of Rhynchophorinae are of distinct economic importance.<br>Rhabdocnemis obscures is the well—known and widely spread borer of sugar<br>cane C omwpolites .rordidus is a serious tropicopolitan pest of bananas. Poly—<br>tes mellerbm‘gi has a similar distribution and also feeds on bananas. The cos—<br>mopolitan C almzdra oryzac damages rice and corn. Diacolandra. frumemi is a<br>widespread coconut insect.<br>All of the weevils of known economic importance in Guam are widespread,<br>introduced species. None of the endemic species is to be feared, unless there<br>be local outbreaks of Trigonops as defoliators of minor importance."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Rhabdocnemis obscura.jpg,"4S. Rhabdocnemis obscura (Boisduval) (pl, 7, A<br> misspelled oz’zxcm‘ux on<br>plate).<br>Calaﬂdm 0175mm BoistiM/al, Voy‘ Astrolabe, Rm. 2: 448, 1835,<br>Splzmaphams insulzm's Boheman, Eugenics Resa, Ins, 148, 1859,<br>Sphenaphoms mtdicollis Kirsh, Mus. Dresden, Mitt. 2: 156, 1877.<br>Sphenaphoms promissm Pascoe, Mus. civ. stor‘ Hat. Genova, Amt II,<br>2: 300, 1885.<br>Sphenoplmms tinctumtm Pascoe, Mus. ciV. stor. mat. Geneva, Amt 11, 2:<br>301, 1885.<br>Sphenoplmrux becmrii Pascoe, Mus. civ. star. nat. Geneva, Ann 11, 2:<br>301, 1885.<br>Sphennphorux interruptocaxfalus Schaufuss, Home Soc, Ent. Ross 19:<br>204, 1885‘<br>This is the common sugar—cane pest so widespread in the Paciﬁc. Mr.<br>Swézcy took the following specimens: six, Piti, from sugar cane, Oct. 16.<br>1936<br> four, Agana, from royal palm, Oct. 3<br> and seven, Talofofo, from betel<br>nut palm, June 17."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Dryotribodes denticulatus.jpg,"Dryotribodes denticulatus, new species (pl. 5, C).<br>Female: derm reticulate, dull but somewhat shiny on more elevated areas, dull black,<br>diluted with red, antennae and legs reddish<br> setae pale<br> with a thin, inconspicuous, partial<br>incrustation.<br>Head conspicuously narrowed on sides from base to eyes, as broad across eyes as<br>length from pronotum to fore edge of an eye<br> the postocular constriction not impressed<br>on sides, but distinct across dorsum, constriction about the length of an eye behind eyes<br>as measured from above<br> with only a few scattered punctures on crown behind cou-<br>striction<br> coarsely densely, longitudinally conﬂuently punctate beyond constriction, punc«<br>turation continuous with that of rostrum<br> eyes distinctly interrupting lateral contours of<br>head, but not strongly protuberant, twice as widely separated above as breadth of an eye<br>as measured from above, interocular area narrowing posteriorly. Rostrum evenly arcuate<br>from postocular constriction to apex, about twice as long as head and ﬁve sevenths as long<br>as prothorax, three times as long as its breadth at extreme base, gradually and slightly<br>expanded from base to antennae, sides slightly concave, thence abruptly expanded, sides<br>thence shallowly concave to apex, apical breadth equal to that at antennae and almost<br>one fourth wider than extreme base<br> very coarsely and densely, subconﬂuently and con-<br>ﬂuently punctate from base to half way between antennae and apex, thence polished and<br>with small, shallow punctures to apex<br> antennae inserted at middle at about two and<br>one half times longitudinal diameter of an eye from eyes<br> scrobes passing downward at<br>a distance from eyes<br> their dorsal margins obsolete behind, scrobc itself evanescent<br>behind. Antennae with scape long, reaching more than half way between hind margin<br>of eyes and prothorax, to behind postocular constriction, rather abruptly clavate, almost<br>as long as funicle plus club <br> funicle with segments 1 and 2 subequal in length, 2 not quite<br>as long as 3 plus 4, 4 to 7 subquadrate, each successively very slightly broader, each with a<br>whorl of long setae<br> club ovate, as long as preceding ﬁve segments, densely, evenly, ﬁnely<br>setose throughout. Prothomx longer than broad (3.5: 3), base subtruncate, without a dis-<br>tinct subbasal constriction, evenly arcuate, on sides from base to subapical constriction,<br>longitudinal dorsal outline almost evenly convex from base to apex<br> coarsely and densely<br>punctate throughout, punctures large, broader than interstices, reticulately placed, and<br>bearing ﬁne, hairlike, anteriorly inclined setae. Elytra twice as broad as long, somewhat<br>more than twice as long as prothorax (4: 1.7), broadest at apical third, arcuate on sides<br>from base to about caudal fourth, but slightly interrupted at about basal third where ninth<br>interval joins seventh, thence constricted, lateral outline made by seventh interval, outline<br>thence continued and bluntly rounded by outer interval<br> striae about as broad as intervals,<br>their punctures Coarse<br> ﬁrst two intervals plain, ﬁrst with a few granules near apex,<br>interval 3 elevated from base to apex and bearing a row of granules in caudal third and<br>a few near base, 4 plain, not reaching past caudal fourth, 5 elevated from a distance about<br>equal to space between it and third interval and terminating well before apex of 7, and<br>bearing granules on elevated part, 4 and 5 not distinct individually at base, 6 more or less<br>partially obliterated by punctures of adjoining intervals, 7 elevated, most strongly so<br>behind point where it is joined by 9 and bearing a row of well-developed teethlike granules<br>or tubercles that give sides of elytra their distinctive denticulate appearance when viewed<br>from above, joining 4 or 3 well within caudal fourth, 8 slightly elevated, beginning in<br>front of middle and terminating at about caudal fourth, 9 elevated and arising from 7 at<br>about basal fourth, enclosing 8 and continued to apex to join 3, 10 obliterated by punc-<br>tures of adjoining striae<br> each interval bearing a series of stiff, hairlike, posteriorly<br>inclined, golden setae, most distinct on elevated intervals from whose tubercles they<br>arise. Legs with femora and tibiae coarsely sculptured, with inclined, hairlike setae arising<br>from punctures<br> tibial uuci and mucrones well developed<br> tarsi with third segment one<br>third broader than second, as broad as long, entire, very slightly emarginate at apex, not<br>at all bilobed. Sternum with prosternum shallowly concave down middle behind apex,<br>antecoxal area twice as long as postcoxal area, intercoxal process half as broad as a<br>coxa<br> intercoxal process of rnesosternuni about as broad as a coxa<br> metasternum be—<br>tween mid and bind Coxae slightly shorter than length of ﬁrst ventrite behind a coxa,<br>coarsely and densely punctured. ther with intercoxal process of ﬁrst ventritc broad<br>and subtruncate, broader than transverse diameter of a coxa<br> ﬁrst two ventrites coarsely<br>and densely punctured throughout, with ﬁne setae arising from hind edges of punctures<br><br>ventrites 2 and 3 each with a row of small punctures<br> ventrite 5 coarsely punctate and<br>setose except for a transverse, impunctate basal band. Length, 2.75 mm.<br> breadth, 1.0 mm"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Dryotribodes angularis.jpg,"38. Dryotribodes angularis, new species (111. 5, B).<br>Male: derm black with a thin greasy incrustation, denuded areas moderately shiny,<br>appendages diluted with red<br>Head narrower acros eyes than length horn pionotum to fore margins of eyes.<br>sharply and deeply constricted on sides at about three foul ths length of an eye behind eyes<br>as measured from above, constriction continued deeply and angulately aCIOSS do1su1n,‘<br>alutaceous but moderately shiny and impunctate behind constriction, very coarsely, densely,<br>continuously punctate with rostrum beyond constriction<br> eyes not projecting much beyond<br>lateral margins of head<br> interocular area hardly broader than breadth of an eye as<br>measured from above. Rostrum continuous in longitudinal dorsal contour with front of<br>head and almost straight in basal half, thence rather strongly arcuate to apex, four times<br>as long as an eye from fore margins of eyes to apex. two thirds as long as prothorax,<br>twice as long as its apical breadth, more than twice as long as its basal breadth, sub—<br>parallel~sided, but very shallowly, just perceptibly concave from base to antennae, thence<br>expanded and subparallelasided to apex, the greatest apical breadth about one ﬁfth broader<br>than the narrou est post antenna] breadth, very coarsely, densely, subietieulately, subcon-<br>ﬂuently punctured throughout<br> antennae inserted at slightly beyond middle at hardly more<br>than twice length of an eye from eves. Antennae with scape leaching hind margin of eye,<br>and not extendin to cephalic constriction, ﬁrst funicular segment about one fourth longer<br>than broad, about as long as 2 plus 3, 2 about as broad as long, slightly longer than 3,<br>3 to 7 successively broader, 7 almost twice as broad as 2<br> club slightly longer than ﬁve<br>preceding segments Prat/mum distinctly longer than broad (3.2: 2,5), broadest at and<br> <br> <br>beyond middle, base and apex subtruncate, subequally, prominently, and angulately con-<br>stricted in front of base and behind apex, subparallel-sided between these constrictions,<br>apex subtubulate b6yond constriction, subapical constriction shallowly and broadly impressed<br>across otherwise evenly arcuatc dorsum <br> very coarsely and densely punctured, punctures<br>much broader than their intervals, which when denuded, are shiny<br> setae inconspicuous.<br>Elytm twice as long as broad, twice as long as prothorax, broadest at middle, arcuate on<br>sides from base to apical ﬁfth and there constricted, apex appearing emarginatc on either<br>side at second interval because of elevated ninth interval<br> striac deep and coarse, obviously<br>broader than intervals, their punctures large, deep, coarse and mostly subquadrate, outer<br>stria, the eighth connected across base conspicuous and distinct throughout its length to<br>apex<br> intervals convex, moderately shiny where denuded, 2 and 3 appearing most promi-<br>nent and somewhat more elevated than 1, 4 fragmented and almost obliterated by strial<br>punctures, 6 not reaching much nearer base than metacoxa, the others not prominent near<br>base, 8 represented by a trace above second ventrite only, 9 strongly elevated above ﬁfth<br>ventrite into a conspicuous, asperate, posterior callosity that reaches second interval at its<br>apex and is separated from apical margin by outside stria<br> setae minute and inconspicuous.<br>Leg: with femora coarsely punctate<br> tibiae with unci and teeth at inner apical angles well<br>developed<br> third tarsal segment shortly bilobcd, more emarginate than bilobed, one ﬂiird<br>broader than second. Sh‘rmmz with prostcrnurn coarsely and densely punctured through-<br>out, twice as long in front of as behind coxae, intercoxal process only one third as broad<br>as a‘ coxa<br> mesosternal intercoxal process slanting upward in front, impunctate, about<br>three fourths as broad as a coxa<br> metasternum with large, coarse, deep, close— set punc-<br>tures, almost twice as long between mid and bind coxae as breadth of a mesocoxa, meta-<br>coxae separated by about twice breadth of intercoxal process of mesosternumi Van-[er with<br>ﬁrst two ventrites broadly concave, puncturation similar to that of metasternum but in<br>part less coarse and deep<br> ventrites 3 and 4 with their posterior edges slightly crenulated<br>with small punctures, otherwise impunctate<br> ventrite 5 coarsely and densely punctate, but<br>impunctate at base and apex. Length, 2.4 mm<br> breadth, 0.75 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops impura.jpg,"6. Trigonops impura (Boheman) Faust, Stett. Ent. Zeitung 58:236, 1897<br>(pl. 1, A).<br>Celenthetes impurur Bohenian, Eugenics Resa, 127, 1859.<br>Derm dark reddish brown to black, quite shiny where exposed, appendages usually<br>more strongly diluted with red<br> scaling almost uniformly dirty gray with a brownish cast<br>above, scales slightly or conspicuously iridescent<br> head with green scaling at base<br> a few<br>green scales scattered on rostrum<br> prothorax without any distinct markings<br> elytra<br>colored as the pronoturn, concolnrous, setae white, gray, or black<br> scaling on the legs<br>similar to or slightly paler than that of elytra.<br>Head with front coarsely, deeply and variably punctured, punctures in part concealed<br>by sealing, with a few suberect setae near interocular sulcus<br> eyes strongly convex, not<br>quite hemispherical, rather strongly protuberant, from slightly more than one half to<br>three fourths as long as distance between their inner margins. Rostrum with area between<br>transrostral carina and basal suture ﬂattened or slightly convex and distinctly depressed<br>below level of carina, about three fourths as long as interocular breadth, laterally convex,<br>with a vague trace of a median earina<br> apical dcclivitous part almost ﬂat transversely,<br>shallowly, rather densely punctate, with scattered small green scales, Antennae with scape<br>rather densely squamose, setae erect, varying in length from as longr as seven funicular<br>segments to as long as funicle plus ﬁrst segment of club<br> funicle with lengths of segments<br>as follows: .(1, 1.2) (2, 1.0) (3, 0.7) (4, 0.6) (5, 0.5) (6-7, 0.5)<br> club rather narrowly<br>pointed, almost as long as three preceding funicular segments together, its ﬁrst segment<br>but slightly longer than the second. Pi'othorax slightly broader than long, broadest at<br>about middle, rather gently arcuate on sides<br> coarsely, deeply, densely punctate, punctures<br>variable, either separated by interstices, narrower, as broad as or broader than their<br>diameters or conﬂuent and forming conspicuous longitudinal grooves of chains of punc-<br>tures<br> setae arising from intervals, inconspicuous when viewed from directly above, but<br>seen as distinctly erect when viewed from side<br> interstices densely clothed with rounded,<br>rcticulate, iridescent scales. Elyfra about three fourths as broad as long, about 25 times<br>as long as prothorax. base concave, broadest at about middle, rather evenly rounded<br>laterally to behind middle, thence strongly, slightly concavely, pointedly narrowed to the<br>apex, longitudinal dorsal contour rather evenly convex<br> striae deep and distinct throughout,<br>their punctures bearing minute, inconspicuous setae<br> intervals slightly convex on disk, the<br>ﬁfth and sometimes the sixth and seventh, usually more elevated caudad, setae long, con—<br>spicuously erect, bristling, only slightly arcuate, discal ones as long and conspicuous as<br>others<br> squamae dense, ﬂattened, reticulate, appearing granulate and iridescent. Leg: with<br>hind femora extending slightly beyond apex of fourth ventritc in female, densely squamose,<br>setae long, line, slanting to almost erect, broadest part of club twice as broad as base and<br>at about three fourths of distance from base to apex<br> hind tibiae slightly shorter than<br>femora (5 :55), almost straight on outer side from base to apical expansion, densely squa—<br>mose, setae slanting erect. Stemmn with distance between anterior margin of prosternum<br>and fore edge of coxal cavity one half that between cavity and bind margin, intercoxal<br>process somewhat more than one third as broad as a coxa, densely squamose, coarsely<br>punctate<br> mesosternum with side pieces densely squamose, coarsely punctate, almost or<br>quite bare just above coxa, intercoxal process coarsely and densely punctate, squamose,<br>setae erect<br> metasternum between mid and hind coxae two thirds to tour ﬁfths as broad as<br>a mesocoxa, coarsely and densely punctate, squamose on interstices, setae long, erect.<br>V enter with ﬁrst two ventrites strongly tumid in female, ﬂattened down middle in male,<br>coarsely and densely punctatc, densely squamose, but denuded in middle in male, sctae long,<br>slanting erect<br> ventrites 3 and 4 punctate and setose from side to side and with a few<br>scattered squamae<br> ventrite 5 densely punctate and setose, squamae scattered. Length,<br>4 mm<br> breadth, 2 mm"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Microcryptorhynchus premnae.jpg,"26. Microcryptorhynchus premnae, new species (pl. 3 H).<br>Derm shiny black when exposed, with antennae and tarsi reddish, covered with a<br>thin to moderately dense gray incrustation<br> setae mostly white, but with some dark ones<br>on dorsum,<br>H and narrowly exposed from above, coarsely l‘eticulatc, indistinetly punctate, with<br>small round, rather obscure squat-nae, with one or two rows of broad, erect spatulate setae<br>extending from rostrum along inner margins of eyes and scattered on front above level<br>of eyes. Rostrum setose and encrusted only at base in female, the three dorsal carinae well<br>deﬁned to antennae, median one becoming evenly broader distad, minutely punctate and<br>minutely setosc beyond antennae, with two rows, sometimes three near the base, of broad,<br>spatulate, erect setae and encrusted from base to antennae in male, carinac obscured except<br>near antennae. Proflwrax one ﬁfth broader than long, strongly rounded on sides from<br>base to subapical constriction at about apical third, constriction continued shallowly and<br>broadly across dorsum, basal squamose area unmodiﬁed<br> dorsal puncturation very. dense,<br>punctures not large, but coarse, surface having an asperate appearance when abraded<br> with<br>an irregular, variable, complete or vestigial, narrow, bare median carina<br> closely set?_with<br>conspicuous, erect, clavate, and spatulate setae. Elytm stoutly ovate, over three ﬁlths as<br>broad as long (3.5: 5), almost to distinctly two and one half times as long as prothorax,<br>broadly arcuate on sides from base to apex, without a subapical constriction, longitudinal<br>dorsal outline arcuate before steep declivity, reaching its summit at middle and there not<br>greatly elevated above level of pronotumr<br> strial punctures quadrate, large and coarse, as<br>broad or broader than intervals, their interstices narrower than their lengths<br> intervals<br>slightly convex, each bearing a row of conspicuous, erect, broad, spatulate setae. Legs with<br>femora with scattered, erect, spatulate setae<br> tibiae with prostrate matted hair and rows of<br>erect spatulate setae, uncus arising from outer apical angle and well developed throughout.<br>Stemum with mesosternal receptacle deep and cavernous, terminating at about middle of<br>mesocoxae in male and almost at their apices in female, hind wall twice as thick in male<br>as in female, but slightly protuberant<br> inetastcrnum coarsely punctatc, about half as long<br>between mid and bind coxae as breadth of a mesocoxa<br> metacoxae separated by a distance<br>slightly more than twice that of length of metasternum along median line. Venter with<br>scattered setae, the ﬁrst two ventrites coarsely and densely punctured, the ﬁrst ﬂattened<br>and similar in both sexes, intercoxal process subtruncatc in middle but rounded at cor—<br>ners<br> ventrite 5 coarsely reticulate, not distinctly punctured. Length, 1.3»1i75 mm.<br><br>breadth, 0.75—09 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops inaequalis.jpg,"3. Trigonops inaequalis, new species (pl. 1, E, H).<br>Derm reddish brown to black, venter and appendages diluted with red<br> color pattern<br>of scaling subject to considerable variation, evidently easily changed by age and abrasion<br><br>holotype male, 3. fresh, perfect specimen with the following scaling: head, rostrum, anten-<br>nae, prothorax, elytra, and legs rather evenly clothed with bluish-gray somewhat iridescent<br>scales, but pronotum with rather bright yellow scales around anterior edge, a conspicuous,<br>entire median vitta, and a vitta covering base-lateral angulation in front of elytral intervals<br>6 and 7 and extending almost to middle of side, elytra with intervals 1, 3, 5, 7, and 11<br>entirely clothed from base to deelivity with bright yellow scales, the yellow extending<br>farther caudad on sutural intervals, elytra therefore beautifully vittate, the areas caudad<br>and laterad of the vittate parts of intervals with small patches of yellow squainae<br> femora<br>with some yellowish sealing on dorsa of their clubs<br> scaling on allotype female as follows:<br>basic coloration without so much blue as in holotype, scales more yellowish, scaling on<br>head and rostrum with distinct yellowish cast<br> pronotum with a similar pattern of yellow<br>scales as on holotype, but much less distinct because of more yellowish background scales<br><br>elytra with numerous scattered patches of yellow squamae with a brouzy luster and not<br>vittate<br> scaling on old, abraded specimens with hardly a trace of the scale pattern of per-<br>tect types."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Cylas formicarius.jpg,"10. Cylas formicarius (Fabricius) (131.6, D).<br>Brentm formiamu: Fabricius, Ent. Syst, Suppl., 74, 1798.<br>C ylas lurcipemis Boheman, in Schoenherr’s Gen. Spec. Cure. 1:369, 1833.<br>The color~form elegantulus (Summers) with steel—blue elytra, red legs.<br>antennae, prothorax and mesothorax was taken as follows<br> four from Piti,<br>one, May 10, 1936, Usinger <br> one, from sweet»potato vines, Nov. 17, Swezey<br><br>and two swept from morning—glory vine on sugar cane, Sept, 1, Swezey.<br>This species is a well—known tropicopolitan pest of sweet potatoes."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Viticis guamae.jpg,"1. Viticis guamae, new species (pl. 1, B).<br>Derrn black, dulled by coarse reticulation, tarsi diluted with red, antennae amber<br>colored {scales moderately dense, somewhat irregularly condensed on some areas, especially<br>at base of pronotum and on sides of clytra ncar base and beyond middle, the scales oval,<br>convex, solid, with a pearly luster,<br>H cad with crown ﬁnely punctate, setae ﬁne, prostrate near top, becoming broader and<br>more squamiform toward eyes<br> front broadly, shallowly, slightly or distinctly concave<br>between eyes, the concavity extending well above level of tops of eyes in middle<br> eyes<br>slightly longer than shortest distance between them, separated from prothorax by a dis-<br>tance about equal to two thirds of their length. Rostrum straightly expanded on sides,<br>sub A-shaped from base to apex, but with the epistome projecting and making middle<br>two thirds of the otherwise truncate apex strongly convex, as broad across broadest apical<br>part as length plus one half length of an eye<br> squamose on either side of front to antennae,<br>thence coarsely reticulate and with scattered punctures, densely squamose on sides along<br>fore margins of scrobes. Antennae with scape as long as funicle excluding club<br> ﬁrst<br>funicular segment about as broad as long, as long as 2 plus 3, 2 hardly longer than 3, 4<br>to 6 successively slightly broader<br> club but slightly longer than broad, as long as the<br>preceding ﬁve funicular segments. I’v‘othorax four ﬁfths as long as broad, apex slightly<br>convex, base concave on either side of middle, but slightly arcuate on sides from base to<br>apex, distance across base one ﬁfth broader than that of apex<br> coarsely and densely punc-<br>L’ite throughout<br> longitudinal dorsal contour evenly and slightly areuatc. Elytm two thirds<br>as broad as long, three times as long as the prothorax<br> longitudinal dorsal outline rising<br>evenly from base to reach summit at or slightly behind middle<br> broadest at apical third,<br>Head about as long from pronotuni to front of eyes as basal breadth, with a distinct,<br>narrow constriction four ﬁfths the length of an eye behind eyes as measured from above.<br>constriction not impressed across dorsurn<br> area behind constriction shiny, impunctatc, area<br>beyond constriction and interocular area rather coarsely, densely, snbconﬂuently punctatc,<br>interstices narrower than punctures<br> interocular area not quite four times as broad as<br>breadth of an eye as measured from above, with a. shallow, obscure median fovea between<br>hind margins of eyes<br> eyes very slightly more convex than sides of head, ﬁve sevenths<br>as long as high, Rostrum forming a continuous curve with front of head, three ﬁfths as<br>long from front of eyes to apex as length of prothorast, three times as long as an eye,<br>almost twice as long as its basal breadth, subparallel»sided from base to apex but outline<br>made slightly sinuous by a slight expansion at antennae, apex distinctly emarginatc in<br>middle<br> antennae inserted at basal third at a length of an eye from eyes<br> scrobes extend—<br>ing to middle, their upper margins ill deﬁned, but evidently directed to lower margin of<br>eyes, lower edges of scrobes well marked, terminating below about middle of eyes and<br>there the breadth of apex of scape from eyes<br> with a ﬁne groove running from top of<br>scrobe above antenna] insertion<br> puncturation dense, continuous with that of front, becom-<br>ing distinctly ﬁner distally. Antennae with scape extending behind eye to cephalic con—<br>striction<br> ﬁrst funicular segment hardly longer than broad, as long as 2 plus 3, 2 sub:<br>quadratc, 3 to 7 successively slightly more transverse<br> club as long as preceding ﬁve<br>segments, Prothanw slightly longer than broad (2.7:2.5), base and apex subtruncate,<br>broadest at basal third, thence arcuately narrowing to narrow subapical constriction, con.<br>striction evidently not interrupting almost straight longitudinal dorsal outline<br> densely<br>and evenly punctured throughout, punctures medium large, separated by less than their<br>diameters, without any impunctate areas<br> setae minute, hardly discernible. Elytm some—<br>what more than twice as long as broad, somewhat more than twice as long and slightly<br>broader than prothorax, very slightly and gradually narrowed to apical third, thence<br>more rapidly narrowed, thence broadly rounded at apex<br> striac distinct and well impressed,<br>tenth complete, punctures crenulating sides of intervals, about as broad as intervals on<br>disk, closely placed<br> intervals convex, each bearing a row of minute punctures giving<br>rise to microscopical setac, 7 beginning above metacoxa, 9 costiform from above third<br>ventritc to its apex joining 1 at apex. Leys with femoral setae minute<br> tibiae strongly<br>uncinate and mucronate, a mucro about half as long as inner edge of an uncus<br> third hind<br>tarsal segment entire, slightly broader than 2, slightly broader than long, third fore<br>tarsal segment about twice as broad as 2. 5 [427141011 with prosternum densely, conipara~<br>tively coarsely punctate, interstices narrower than punctures, broadly depressed down<br>middle, more than twice as long in front of than behind coxae (ll : 4), intercoxal process<br>ﬁve sevenths as broad as a coxa<br> mesosternum densely punctatc, on same plane as meta-<br>sternum, intercoxal process as broad as .1 coxa<br> nietasternum broadly depressed down<br>middle, coarsely and densely punctate throughout except between metacoxae, interstices<br>narrower than punctures, twice as long between mid and hind coxac as intercoxal process<br>of mesosternum, metacoxae as widely separated as mesocoxae. Vent” with ﬁrst ventrite<br>broadly concave down middle, ventrites l and 2 less densely and coarsely punctate than<br>metasternum<br> ventritcs 3 and 4 with a basal row of coarse punctures and a row of small<br>discal punctures<br> vontrite 5 densely set with small punctures. Length, 22 mm<br><br>breadth, 065 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Menectetorus tutuilae.jpg,"Menectetorus tutuilae (Marshall),'new combination.<br>Chaetectetorus mtwilae Marshall, Insects of Samoa 4(5) : 296, ﬁg. 15, 1931.<br>Samoa."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Cosmo polites sordidus.jpg,"46. Cosmopolites sordidus (Germar) (pl. 6, G).<br>Calandm sqrdida Germar, Ins. Spec. Nov,, 299, 1824.<br>Sphenaphorus slrialm‘ Fahraeus, in Schoenherr's Gen, Spec. Curc. 8(2) :<br>251, 1845.<br>Sphenophorus cribr'icallis Walker, Ann. Mag. Nat. Hist. III, 4: 218, 1859.<br>This tropicopolitan pest of bananas is represented in the collection by<br>numerous specimens taken at Dededo, Yona, Yigo, Mt. Alifan, and Barrigada<br>from bananas in May, June, Aug. and Nov., by Swezey and Usinger."
